reported_hunt_year,model_target_year,hunt_code,species,average_harvest_age,average_harvest_age_3yr,age_data_available,age_source_file,age_source_page,age_source_table_title,crosswalk_confidence,age_mapping_status,source_package,source_priority,notes
2021,2022,PB5026,Pronghorn,5.2,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5027,Pronghorn,3.5,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5028,Pronghorn,2.9,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5029,Pronghorn,3.4,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5030,Pronghorn,3,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5031,Pronghorn,3.5,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5032,Pronghorn,4.5,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5033,Pronghorn,4.3,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5034,Pronghorn,4,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5035,Pronghorn,4,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5037,Pronghorn,3.6,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5038,Pronghorn,3.5,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5039,Pronghorn,4.8,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5040,Pronghorn,4.6,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5041,Pronghorn,4.3,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5042,Pronghorn,2.8,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5044,Pronghorn,7,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5045,Pronghorn,4.5,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5046,Pronghorn,3.6,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5047,Pronghorn,4.4,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5048,Pronghorn,4.1,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5049,Pronghorn,4,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5050,Pronghorn,4.3,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5051,Pronghorn,4,,true,21_bg_report.pdf,134,,high,resolved_by_confidence_rank,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5052,Pronghorn,5.2,,true,21_bg_report.pdf,134,,high,resolved_by_confidence_rank,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5053,Pronghorn,3.5,,true,21_bg_report.pdf,132,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5054,Pronghorn,4.3,,true,21_bg_report.pdf,132,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5055,Pronghorn,4.5,,true,21_bg_report.pdf,132,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5056,Pronghorn,3.6,,true,21_bg_report.pdf,133,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5058,Pronghorn,7,,true,21_bg_report.pdf,132,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5059,Pronghorn,3.6,,true,21_bg_report.pdf,133,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5060,Pronghorn,4.4,,true,21_bg_report.pdf,133,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5061,Pronghorn,4.3,,true,21_bg_report.pdf,133,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5062,Pronghorn,2.8,,true,21_bg_report.pdf,133,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5065,Pronghorn,4.3,,true,21_bg_report.pdf,133,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5066,Pronghorn,4.6,,true,21_bg_report.pdf,133,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5331,Pronghorn,3.3,,true,21_bg_report.pdf,134,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2021,2022,PB5332,Pronghorn,3.3,,true,21_bg_report.pdf,132,,high,direct_or_single_value,harvest_results_2021_for_2022_complete_database,70,2021 complete database lane
2022,2023,BR7000,Black Bear,5.8,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7009,Black Bear,4.5,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7010,Black Bear,4,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7011,Black Bear,3,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7014,Black Bear,5.7,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7016,Black Bear,5,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7017,Black Bear,5.5,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7018,Black Bear,4.2,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7019,Black Bear,3.5,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7020,Black Bear,9,,true,22_black_bear_report.pdf,10,,unit_level_medium,mapped_direct_hunt_code;mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7100,Black Bear,5.8,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7108,Black Bear,6.5,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7109,Black Bear,4.5,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7110,Black Bear,6,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7112,Black Bear,4,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7113,Black Bear,3,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7116,Black Bear,5.7,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7119,Black Bear,5,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7120,Black Bear,5,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7121,Black Bear,5.5,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7122,Black Bear,3.5,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7123,Black Bear,4.2,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7125,Black Bear,9,,true,22_black_bear_report.pdf,11,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7200,Black Bear,5.8,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7208,Black Bear,6.5,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7210,Black Bear,4.5,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7211,Black Bear,6,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7213,Black Bear,4,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7214,Black Bear,3,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7217,Black Bear,5.7,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7220,Black Bear,5,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7221,Black Bear,5,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7228,Black Bear,5.5,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7229,Black Bear,4.2,,true,22_black_bear_report.pdf,12,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7307,Black Bear,6.5,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7309,Black Bear,4,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7312,Black Bear,5.7,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7315,Black Bear,5,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7316,Black Bear,5,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7317,Black Bear,6,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7318,Black Bear,5.8,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7320,Black Bear,5.5,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7321,Black Bear,4.2,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7322,Black Bear,4.5,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,BR7323,Black Bear,3,,true,22_black_bear_report.pdf,14,,unit_level_medium,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
