source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,41,game hunt. Trial Hunting Program. You can find details
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,42,Utah's Trial Hunting Program allows about the program in the box to the left or by
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,43,anyone over the age of 12 to try hunting visiting wildlife.utah.gov/trial.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,44,for a few years-while accompanied by
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,45,Proof of hunter education
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,46,a licensed hunter over the age of 21-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,47,You can prove that you've completed
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,48,before taking a Hunter Education course.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,49,hunter education by obtaining a hunter educa-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,50,The program applies to hunts for
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,51,"tion card (called a ""blue card"" in Utah) or if you"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,52,"many different species, including all"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,53,have a verified hunter education number on
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,54,general-season big game hunts. To sign
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,55,file with the Division. The number is assigned
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,56,up for the program or to learn more
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,57,when you complete hunter education and your
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,58,"about it, visit wildlife.utah.gov/trial."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,59,blue card is issued.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,8,How to take hunter Do you have a license?
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,9,"education Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,10,"To get started, you should visit You must have a current Utah hunting or"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,11,wildlife.utah.gov/huntereducation. You'll see combination (hunting and fishing) license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,12,"links to various traditional and online hunter before you can apply for any big game permits,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,13,education courses. Follow the instructions on bonus points or preference points. Licenses are
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,14,the website to obtain a hunter education regis- available at wildlife.utah.gov and from license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,15,tration certificate (required) and to register for agents and Division offices.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,16,a course online. Be sure to take a look at the date on your
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,17,"If you need assistance, please contact your license before you apply for any permits or"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,18,local Division office or call 801-538-4727. points. As long as your license is valid on the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,19,"When you finish the course, your instructor date you submit your application, you don't"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,20,will verify your course completion in the online have to purchase a new license for the actual
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,21,"hunter education system. At that point, you hunt."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,22,"will be able to apply for or obtain permits in For example, assume that your license"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,23,"the Division's hunt drawing, and your hunter expires on June 21, 2023. If you apply before"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,24,"education registration certificate will become that date, you do not have to purchase a new"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,25,your hunting license. license for your hunt in the fall. All hunting
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,26,Approximately four to six weeks after you and combination licenses are valid for 365 days
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,27,"complete the course, you will receive your blue from the date of purchase."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,28,card by mail.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,29,Do you have a permit?
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,30,You should also keep the following in mind:
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,31,Hunters under the age of 16 must be Utah Admin. Rule R657-62-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,32,To participate in any of Utah's big game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,33,accompanied by an adult while hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,34,"hunts, you need to obtain a hunting permit."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,35,"Regardless of when a student graduates,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,36,See page 18 to learn about the types of
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,37,all hunting regulations (such as season
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,38,permits available in 2023.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,39,dates and bag limits) will apply.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,40,Utah issues most of its big game permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,41,Hunters who are planning to hunt out
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,42,through the big game hunt drawing. To
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,43,of state should allow enough time for
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,44,"apply for this drawing, visit wildlife.utah.gov"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,45,their hunter education card to arrive in
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,46,"between March 23 and April 27, 2023. For ad-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,47,the mail.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,48,"ditional details and important dates, see Apply"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,49,New to Utah? for big game permits on page 28.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,50,"If you become a Utah resident, and you've"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,51,Carry your permit
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,52,completed a hunter education course in
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,53,If you are successful in obtaining a big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,54,"another state, province or country, you must"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,55,"game permit, you must have it on your person"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,56,obtain a Utah blue card before you can buy a
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,57,while hunting. You cannot alter your license or
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,58,resident hunting license. You can obtain a Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,59,"permit, nor can you sell, transfer or loan either"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,60,blue card at any Division office by providing
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,61,of them to another person.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,62,proof that you've completed a hunter educa-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,63,tion course approved by the Division.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,17,17,64,17
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,1,18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,9,PREPARE TO APPLY
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,10,Utah Admin. Rule R657-62-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,11,"To participate in Utah's big game hunts, you need to obtain hunting permits. The Division"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,12,distributes most of those permits through the big game hunt drawing. You can apply for the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,13,"drawing from March 23-April 27, 2023, which is a later timeframe than previous years. It will"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,14,be easier to apply if you are thoroughly prepared before you begin the application process.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,15,Residency and hunt Bull elk-All of the limited-entry bull elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,16,options hunts open to nonresidents (see the hunt
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,17,tables that start on page 53)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,18,Utah Code 23-13-2(37) and 23-13-2(13)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,19,"Before you apply for any big game hunts, Buck pronghorn-All of the limited-entry"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,20,it's important to know whether you are a legal buck pronghorn hunts open to nonresi-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,21,resident of the state of Utah. Although residents dents (see the hunt tables that start on
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,22,and nonresidents can apply for many of the same page 60)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,23,"types of permits, there are some differences. See All once-in-a-lifetime species for which"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,24,the definition of residency on page 79 to deter- you are eligible (see the hunt tables that
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,25,mine whether you are a resident or a nonresident. start on page 63)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,26,You may draw only one of the above permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,27,Residents each year. (See the definitions of limited-entry
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,28,"If you're a Utah resident, you can apply for hunt and limited-entry permit on page 79.)"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,29,one limited-entry permit for only one of the Note: If you obtain a nonresident big game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,30,"species listed below: permit (not an antlerless permit), it also serves"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,31,Buck deer-Any one of the limited-entry as a nonresident fishing license.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,32,buck deer hunts (see the hunt tables that
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,33,Both residents and
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,34,start on page 49)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,35,nonresidents
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,36,Bull elk-Any one of the limited-entry
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,37,bull elk hunts (see the hunt tables that There are additional hunting opportunities
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,38,start on page 53) available to both residents and nonresidents.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,39,Buck pronghorn-Any one of the limited- Even if you apply for one or more of the hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,40,"entry buck pronghorn hunts (see the hunt listed above, you can also apply for one of the"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,41,tables that start on page 60) following general-season deer permits:
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,42,In addition to applying for a limited-entry An archery buck deer permit
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,43,"permit for one of those three species, you can An any legal weapon (rifle) buck deer"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,44,also apply for one once-in-a-lifetime permit. permit
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,45,(See the definitions of limited-entry hunt and A muzzleloader buck deer permit
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,46,"limited-entry permit on page 79.) As you apply for various permits, please"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,47,You may draw only one of the above permits remember that you may not obtain more than one
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,48,each year. buck deer or one bull elk permit each year. For ex-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,49,"ample, if you obtain a limited-entry deer permit,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,50,Nonresidents
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,51,you may not buy a general-season deer permit.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,52,"If you're a nonresident, you can apply to"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,53,hunt all of the following: Do your research
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,54,Buck deer-All of the limited-entry buck It's important to nail down the details
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,55,deer hunts open to nonresidents (see the before applying for a hunt. You don't want to
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,18,18,56,hunt tables that start on page 48) accidentally apply for the wrong hunting unit
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,19,19,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,19,19,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,19,19,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,19,19,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,19,19,5,Guidebook
