source_file,pdf_page_number,printed_page,line_number_on_pdf_page,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,48,date,"Sept. 13-23, 2025","eral muzzleloader season, which runs from Sept. hunt that runs from Sept. 13-23, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,48,number_or_money,13,"eral muzzleloader season, which runs from Sept. hunt that runs from Sept. 13-23, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,48,number_or_money,23,"eral muzzleloader season, which runs from Sept. hunt that runs from Sept. 13-23, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,48,number_or_money,2025,"eral muzzleloader season, which runs from Sept. hunt that runs from Sept. 13-23, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,49,date,"Oct. 2, 2025","24-Oct. 2, 2025. You must use muzzleloader (Youth had to draw a permit in the big game"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,49,number_or_money,24,"24-Oct. 2, 2025. You must use muzzleloader (Youth had to draw a permit in the big game"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,49,number_or_money,2,"24-Oct. 2, 2025. You must use muzzleloader (Youth had to draw a permit in the big game"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,49,number_or_money,2025,"24-Oct. 2, 2025. You must use muzzleloader (Youth had to draw a permit in the big game"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,18,18,51,number_or_money,19,mit. You may not hunt during the general archery 19 for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,1,number_or_money,19,19
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,12,date,Aug. 16-Sept. 12,You may hunt only your unit and season Aug. 16-Sept. 12 (archery only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,12,number_or_money,16,You may hunt only your unit and season Aug. 16-Sept. 12 (archery only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,12,number_or_money,12,You may hunt only your unit and season Aug. 16-Sept. 12 (archery only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,13,date,Sept. 24-Oct. 2,dates listed on your permit with archery Sept. 24-Oct. 2 (muzzleloader only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,13,number_or_money,24,dates listed on your permit with archery Sept. 24-Oct. 2 (muzzleloader only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,13,number_or_money,2,dates listed on your permit with archery Sept. 24-Oct. 2 (muzzleloader only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,14,date,Oct. 8-12,equipment Oct. 8-12 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,14,number_or_money,8,equipment Oct. 8-12 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,14,number_or_money,12,equipment Oct. 8-12 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,15,date,Aug. 16-Sept. 12,Aug. 16-Sept. 12 Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,15,date,Oct. 18-26,Aug. 16-Sept. 12 Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,15,number_or_money,16,Aug. 16-Sept. 12 Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,15,number_or_money,12,Aug. 16-Sept. 12 Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,15,number_or_money,18,Aug. 16-Sept. 12 Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,15,number_or_money,26,Aug. 16-Sept. 12 Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,16,number_or_money,8,"Extended archery areas (see page 8, Extended archery areas (see page 8,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,19,date,Aug. 16-Sept. 12,You may hunt only your unit and season Aug. 16-Sept. 12 (archery only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,19,number_or_money,16,You may hunt only your unit and season Aug. 16-Sept. 12 (archery only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,19,number_or_money,12,You may hunt only your unit and season Aug. 16-Sept. 12 (archery only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,20,date,Sept. 24-Oct. 2,dates listed on your permit with muzzle- Sept. 24-Oct. 2 (muzzleloader only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,20,number_or_money,24,dates listed on your permit with muzzle- Sept. 24-Oct. 2 (muzzleloader only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,20,number_or_money,2,dates listed on your permit with muzzle- Sept. 24-Oct. 2 (muzzleloader only)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,21,date,Oct. 8-12,loader equipment Oct. 8-12 (any legal weapon) (and only
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,21,number_or_money,8,loader equipment Oct. 8-12 (any legal weapon) (and only
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,21,number_or_money,12,loader equipment Oct. 8-12 (any legal weapon) (and only
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,22,date,Sept. 24-Oct. 2,Sept. 24-Oct. 2 if your unit offers this season)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,22,number_or_money,24,Sept. 24-Oct. 2 if your unit offers this season)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,22,number_or_money,2,Sept. 24-Oct. 2 if your unit offers this season)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,23,date,Oct. 18-26,Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,23,number_or_money,18,Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,23,number_or_money,26,Oct. 18-26 (any legal weapon)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,24,number_or_money,8,"Extended archery areas (see page 8,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,29,date,Aug. 16-Sept. 17,Archery Any bull Aug. 16-Sept. 17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,29,number_or_money,16,Archery Any bull Aug. 16-Sept. 17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,29,number_or_money,17,Archery Any bull Aug. 16-Sept. 17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,30,date,Aug. 16-Sept. 5,Archery Spike only Aug. 16-Sept. 5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,30,number_or_money,16,Archery Spike only Aug. 16-Sept. 5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,30,number_or_money,5,Archery Spike only Aug. 16-Sept. 5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,31,date,Oct. 4-10,Early any legal weapon Any bull Oct. 4-10
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,31,number_or_money,4,Early any legal weapon Any bull Oct. 4-10
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,31,number_or_money,10,Early any legal weapon Any bull Oct. 4-10
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,32,date,Oct. 11-17,Late any legal weapon Any bull Oct. 11-17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,32,number_or_money,11,Late any legal weapon Any bull Oct. 11-17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,32,number_or_money,17,Late any legal weapon Any bull Oct. 11-17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,33,date,Oct. 4-16,Any legal weapon Spike only Oct. 4-16
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,33,number_or_money,4,Any legal weapon Spike only Oct. 4-16
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,33,number_or_money,16,Any legal weapon Spike only Oct. 4-16
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,34,date,Oct. 29-Nov. 6,Muzzleloader Any bull and spike only Oct. 29-Nov. 6
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,34,number_or_money,29,Muzzleloader Any bull and spike only Oct. 29-Nov. 6
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,34,number_or_money,6,Muzzleloader Any bull and spike only Oct. 29-Nov. 6
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,35,number_or_money,8,Archery Extended archery See page 8
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,36,date,Aug. 1-Nov. 15,Any legal weapon Uinta Basin private lands only Aug. 1-Nov. 15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,36,number_or_money,1,Any legal weapon Uinta Basin private lands only Aug. 1-Nov. 15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,36,number_or_money,15,Any legal weapon Uinta Basin private lands only Aug. 1-Nov. 15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,41,date,Sept. 13-Sept. 23,Any legal weapon Any bull Sept. 13-Sept. 23
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,41,number_or_money,13,Any legal weapon Any bull Sept. 13-Sept. 23
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,19,19,41,number_or_money,23,Any legal weapon Any bull Sept. 13-Sept. 23
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,20,20,1,number_or_money,20,20
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,20,20,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,20,20,16,number_or_money,1998,"since 1998. In that time, 342 mule deer and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,20,20,16,number_or_money,342,"since 1998. In that time, 342 mule deer and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,20,20,47,number_or_money,2025,gov/cwd closer to the 2025 hunting season.)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,1,number_or_money,21,21
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,12,number_or_money,30,permits within 30 days after your It only takes a few minutes to complete a
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,14,number_or_money,2,did not harvest an animal. DWR regional office (page 2) or visit wildlife.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,22,number_or_money,2023,"2023, and general-season buck deer and bull"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,24,number_or_money,2024,elk hunts since 2024. For more information
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,30,number_or_money,30,"within 30 days of the end of the hunt, you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,34,number_or_money,2025,antlerless applications in 2025.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,35,date,Jan. 16,Hunts ending Jan. 16 or later must have a
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,35,number_or_money,16,Hunts ending Jan. 16 or later must have a
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,36,date,Feb. 15,"harvest report submitted by Feb. 15, whether"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,36,number_or_money,15,"harvest report submitted by Feb. 15, whether"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,52,number_or_money,$50,$50 late fee (additional 2.2% transaction fee
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,52,number_or_money,2.2,$50 late fee (additional 2.2% transaction fee
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,55,number_or_money,30,"elk, you have up to 30 days after the extended"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,62,number_or_money,7,"season dates on pages 7-8 for areas, dates and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,21,21,62,number_or_money,8,"season dates on pages 7-8 for areas, dates and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,1,number_or_money,22,22
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,16,code_citation,R657-5-6,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-6 officer contacts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,16,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-6 officer contacts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,16,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-6 officer contacts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,16,number_or_money,6,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-6 officer contacts
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,17,number_or_money,30,You may take big game animals from 30
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,18,code_citation,77-23-104,Utah Code §§ 23A-5-207 and 77-23-104
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,18,number_or_money,5,Utah Code §§ 23A-5-207 and 77-23-104
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,18,number_or_money,207,Utah Code §§ 23A-5-207 and 77-23-104
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,18,number_or_money,77,Utah Code §§ 23A-5-207 and 77-23-104
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,18,number_or_money,23,Utah Code §§ 23A-5-207 and 77-23-104
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,18,number_or_money,104,Utah Code §§ 23A-5-207 and 77-23-104
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,19,number_or_money,30,minutes before official sunrise until 30 minutes To help the Division fulfill its responsibility as
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,26,number_or_money,11,Utah Code § 23A-11-205 used for hunting. You should expect to encoun-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,26,number_or_money,205,Utah Code § 23A-11-205 used for hunting. You should expect to encoun-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,50,number_or_money,5,"general-season any legal weapon buck deer Utah Code §§ 23A-5-309 and 23A-5-307, and Utah Admin."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,50,number_or_money,309,"general-season any legal weapon buck deer Utah Code §§ 23A-5-309 and 23A-5-307, and Utah Admin."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,50,number_or_money,307,"general-season any legal weapon buck deer Utah Code §§ 23A-5-309 and 23A-5-307, and Utah Admin."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,51,code_citation,R657-5-7,hunt is occurring Rule R657-5-7
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,51,number_or_money,5,hunt is occurring Rule R657-5-7
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,51,number_or_money,7,hunt is occurring Rule R657-5-7
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,61,code_citation,R657-65,authorized by Utah Admin. Rule R657-65
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,22,22,61,number_or_money,65,authorized by Utah Admin. Rule R657-65
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,23,23,1,number_or_money,23,23
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,23,23,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,23,23,12,code_citation,76-11-302,Remember: No electronics may be Utah Code §§ 76-11-302 and 76-11-303
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,23,23,12,code_citation,76-11-303,Remember: No electronics may be Utah Code §§ 76-11-302 and 76-11-303
