research_record_id,source_record_id,source_document_id,record_type,source_role,boundary_alignment_role,mapping_scope,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,candidate_historical_hunt_code,candidate_historical_relationship,candidate_match_status,candidate_hunt_name,candidate_species,candidate_sex_type,candidate_weapon,candidate_hunt_type,candidate_season,candidate_permits_2026_res,candidate_permits_2026_nr,candidate_permits_2026_total,candidate_permits_2026_source,source_title,source_species,source_category,source_organization,source_group,source_area,source_condition,year_start,year_end,public_visible,prediction_engine_source,source_pdf,source_page,source_repo_path,source_file_status,source_sha256,file_size_bytes,source_row_count,source_unique_hunt_codes,source_unique_boundary_ids,source_page_count,source_sheet_count,source_filename_years,source_path_years,source_file_modified_utc,permit_allotment_2026_promotion_status,permit_allotment_2026_promotion_notes,data_status,source_truth_status,mapping_review_required,mapping_method,mapping_notes,original_notes
research_library_0099,permit_2022_2024_conservation_0089,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LD1004,163,DB1004,PREFIX_SWAP_LD_TO_DB,MATCH_REVIEW,Paunsaugunt - Private Land Only,Deer,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 31 2025 - Private Land Only,,,,Utah DWR Hunt Planner,2022-2024 National Wild Turkey Federation Buck Deer - Paunsaugunt,Buck Deer,Conservation Permits,National Wild Turkey Federation,NWTF,Paunsaugunt,Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0100,permit_2022_2024_conservation_0090,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1015,206,,,MATCH_HIGH,Diamond Mtn,Deer,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,22,2,24,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 National Wild Turkey Federation Buck Deer - South Slope, Diamond Mtn",Buck Deer,Conservation Permits,National Wild Turkey Federation,NWTF,"South Slope, Diamond Mtn",Archery,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0101,permit_2022_2024_conservation_0091,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,PB5038,277,,,MATCH_HIGH,"Nine Mile, Range Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,13,1,14,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 National Wild Turkey Federation Buck Pronghorn - Nine Mile, Range Creek",Buck Pronghorn,Conservation Permits,National Wild Turkey Federation,NWTF,"Nine Mile, Range Creek",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0102,permit_2022_2024_conservation_0092,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,PB5045,443,,,MATCH_HIGH,"San Rafael, Desert",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 National Wild Turkey Federation Buck Pronghorn - San Rafael, Desert",Buck Pronghorn,Conservation Permits,National Wild Turkey Federation,NWTF,"San Rafael, Desert",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0103,permit_2022_2024_conservation_0093,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LP5046,194,PB5046,PREFIX_SWAP_LP_TO_PB,AMBIGUOUS_DATABASE_MATCH,"San Rafael, North - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,"2022-2024 National Wild Turkey Federation Buck Pronghorn - San Rafael, North",Buck Pronghorn,Conservation Permits,National Wild Turkey Federation,NWTF,"San Rafael, North",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0104,permit_2022_2024_conservation_0094,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LP5049,625,PB5049,PREFIX_SWAP_LP_TO_PB,AMBIGUOUS_DATABASE_MATCH,Southwest Desert - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,2022-2024 National Wild Turkey Federation Buck Pronghorn - Southwest Desert,Buck Pronghorn,Conservation Permits,National Wild Turkey Federation,NWTF,Southwest Desert,Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0105,permit_2022_2024_conservation_0095,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LP5049,625,PB5049,PREFIX_SWAP_LP_TO_PB,AMBIGUOUS_DATABASE_MATCH,Southwest Desert - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,2022-2024 National Wild Turkey Federation Buck Pronghorn - Southwest Desert,Buck Pronghorn,Conservation Permits,National Wild Turkey Federation,NWTF,Southwest Desert,Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0106,permit_2022_2024_conservation_0096,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,PB5050,244,,,MATCH_HIGH,"West Desert, Riverbed",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,73,8,81,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 National Wild Turkey Federation Buck Pronghorn - West Desert, Riverbed",Buck Pronghorn,Conservation Permits,National Wild Turkey Federation,NWTF,"West Desert, Riverbed",Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0107,permit_2022_2024_conservation_0097,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,EB3107,41,,,AMBIGUOUS_DATABASE_MATCH,"Cache, South",Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 National Wild Turkey Federation Bull Elk - Cache, South",Bull Elk,Conservation Permits,National Wild Turkey Federation,NWTF,"Cache, South",Choice of ALW season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,3,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0108,permit_2022_2024_conservation_0098,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,EB3178,901,,,AMBIGUOUS_DATABASE_MATCH,Nebo/San Pitch Mtns,Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 National Wild Turkey Federation Bull Elk - Central Mtns, Nebo",Bull Elk,Conservation Permits,National Wild Turkey Federation,NWTF,"Central Mtns, Nebo",Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,4,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0109,permit_2022_2024_conservation_0099,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,EB3115,140,,,MATCH_HIGH,"North Slope, Three Corners",Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 National Wild Turkey Federation Bull Elk - North Slope, Three Corners",Bull Elk,Conservation Permits,National Wild Turkey Federation,NWTF,"North Slope, Three Corners",Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,4,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0110,permit_2022_2024_conservation_0100,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,MB6011,743,,,MATCH_REVIEW,Wasatch Mtns/Central Mtns,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,19,3,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,2022-2024 National Wild Turkey Federation Bull Moose - Wasatch Mtns/Central Mtns,Bull Moose,Conservation Permits,National Wild Turkey Federation,NWTF,Wasatch Mtns/Central Mtns,Any Weapon,2022,2024,NO,YES,2022-24_conservation_permits.pdf,4,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0111,permit_2022_2024_conservation_0101,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,TK1020,898,,,AMBIGUOUS_DATABASE_MATCH,Central Region - Private land only,Turkey,Either Sex,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,2022-2024 National Wild Turkey Federation Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,National Wild Turkey Federation,NWTF,Central Region,Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,4,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0112,permit_2022_2024_conservation_0102,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,TK1020,898,,,AMBIGUOUS_DATABASE_MATCH,Central Region - Private land only,Turkey,Either Sex,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,2022-2024 National Wild Turkey Federation Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,National Wild Turkey Federation,NWTF,Central Region,Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,4,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0113,permit_2022_2024_conservation_0103,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,TK1004,886,,,AMBIGUOUS_DATABASE_MATCH,Northeastern Area,Turkey,Bearded,Any Legal Weapon,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,,2022-2024 National Wild Turkey Federation Wild Bearded Turkey - Northeastern Region,Wild Bearded Turkey,Conservation Permits,National Wild Turkey Federation,NWTF,Northeastern Region,Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,4,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0114,permit_2022_2024_conservation_0104,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,TK1004,886,,,AMBIGUOUS_DATABASE_MATCH,Northeastern Area,Turkey,Bearded,Any Legal Weapon,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,,2022-2024 National Wild Turkey Federation Wild Bearded Turkey - Northeastern Region,Wild Bearded Turkey,Conservation Permits,National Wild Turkey Federation,NWTF,Northeastern Region,Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,4,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
