source,id,title,href,folder_id,type,year,size_bytes,visible_in_public_library,curation_status,recommendation
library_file_inventory,,2026 DEER BUCK CONSERVATION PERMIT.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK CONSERVATION PERMIT.xlsx,,xlsx,2026,6904,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK CWMU.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK CWMU.xlsx,,xlsx,2026,14398,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK DRAW.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK DRAW.xlsx,,xlsx,2026,39058,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK EXTENDED ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK EXTENDED ARCHERY.xlsx,,xlsx,2026,6612,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.xlsx,,xlsx,2026,7809,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK GENERAL SEASON.xlsx,,xlsx,2026,16271,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK L.E MANAGEMENT BUCK.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK L.E MANAGEMENT BUCK.xlsx,,xlsx,2026,6986,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,,xlsx,2026,7251,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK L.E.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK L.E.xlsx,,xlsx,2026,11789,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK P.L.E.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK P.L.E.xlsx,,xlsx,2026,7449,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER BUCK STATEWIDE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER BUCK STATEWIDE.xlsx,,xlsx,2026,6602,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DEER HUNTER CHOICE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DEER HUNTER CHOICE.xlsx,,xlsx,2026,6612,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DESERT BIGHORN SHEEP RAM O.I.L SUMMARY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DESERT BIGHORN SHEEP RAM O.I.L SUMMARY.xlsx,,xlsx,2026,8550,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 DESERT BIGHORN SHEEP RAM O.I.L.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 DESERT BIGHORN SHEEP RAM O.I.L.xlsx,,xlsx,2026,8553,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK ANTLERLESS CONSERVATION PERMIT.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK ANTLERLESS CONSERVATION PERMIT.xlsx,,xlsx,2026,6940,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK ANTLERLESS CWMU.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK ANTLERLESS CWMU.xlsx,,xlsx,2026,10971,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK ANTLERLESS DRAW.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK ANTLERLESS DRAW.xlsx,,xlsx,2026,22778,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK ANTLERLESS GENERAL SEASON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK ANTLERLESS GENERAL SEASON.xlsx,,xlsx,2026,15576,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,,xlsx,2026,8755,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL ALL HUNTS.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL ALL HUNTS.xlsx,,xlsx,2026,31922,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL CONSERVATION PERMIT.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL CONSERVATION PERMIT.xlsx,,xlsx,2026,6742,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL CWMU.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL CWMU.xlsx,,xlsx,2026,11241,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL EXTENDED ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL EXTENDED ARCHERY.xlsx,,xlsx,2026,6551,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL GENERAL ANY BULL.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL GENERAL ANY BULL.xlsx,,xlsx,2026,7032,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL GENERAL ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL GENERAL ARCHERY.xlsx,,xlsx,2026,6625,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL GENERAL SPIKE ONLY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL GENERAL SPIKE ONLY.xlsx,,xlsx,2026,6863,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,,xlsx,2026,15357,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL L.E MATURE BULL.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL L.E MATURE BULL.xlsx,,xlsx,2026,17256,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL L.E.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL L.E.xlsx,,xlsx,2026,12813,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL STATEWIDE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL STATEWIDE.xlsx,,xlsx,2026,6596,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ELK BULL YOUTH GENERAL ANY BULL.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ELK BULL YOUTH GENERAL ANY BULL.xlsx,,xlsx,2026,6664,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 MOOSE BULL O.I.L.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 MOOSE BULL O.I.L.xlsx,,xlsx,2026,8757,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 MOOSE COW O.I.L.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 MOOSE COW O.I.L.xlsx,,xlsx,2026,6821,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 MOUNTAIN GOAT HUNTER CHOICE O.I.L.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 MOUNTAIN GOAT HUNTER CHOICE O.I.L.xlsx,,xlsx,2026,8058,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 PRONGHORN BUCK CWMU.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 PRONGHORN BUCK CWMU.xlsx,,xlsx,2026,8141,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 PRONGHORN BUCK L.E PRIVATE LANDS ONLY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 PRONGHORN BUCK L.E PRIVATE LANDS ONLY.xlsx,,xlsx,2026,7048,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 PRONGHORN BUCK L.E.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 PRONGHORN BUCK L.E.xlsx,,xlsx,2026,11585,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 PRONGHORN BUCK STATEWIDE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 PRONGHORN BUCK STATEWIDE.xlsx,,xlsx,2026,6598,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 PRONGHORN DOE CWMU.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 PRONGHORN DOE CWMU.xlsx,,xlsx,2026,7168,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 PRONGHORN DOE GENERAL SEASON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 PRONGHORN DOE GENERAL SEASON.xlsx,,xlsx,2026,7882,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ROCKY MOUNTAIN BIGHORN SHEEP EWE O.I.L.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ROCKY MOUNTAIN BIGHORN SHEEP EWE O.I.L.xlsx,,xlsx,2026,6599,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 ROCKY MOUNTAIN BIGHORN SHEEP RAM O.I.L.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 ROCKY MOUNTAIN BIGHORN SHEEP RAM O.I.L.xlsx,,xlsx,2026,8550,false,duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 TURKEY BEARDED DRAW.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 TURKEY BEARDED DRAW.xlsx,,xlsx,2026,7670,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 TURKEY EITHER SEX DRAW.xlsx,processed_data/hard_data_exports/hunt_tables/2026/XLXS/2026 TURKEY EITHER SEX DRAW.xlsx,,xlsx,2026,6857,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,XLXS.zip,processed_data/hard_data_exports/hunt_tables/2026/XLXS.zip,,zip,2026,230226,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 BISON COW O.I.L.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 BISON COW O.I.L.pdf,,pdf,2026,3456,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 BISON HUNTER CHOICE O.I.L.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 BISON HUNTER CHOICE O.I.L.pdf,,pdf,2026,5246,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 BLACK BEAR DRAW.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 BLACK BEAR DRAW.pdf,,pdf,2026,30048,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 COUGAR DRAW.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 COUGAR DRAW.pdf,,pdf,2026,2567,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER ANTLERLESS CWMU.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER ANTLERLESS CWMU.pdf,,pdf,2026,3235,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER ANTLERLESS DRAW SUMMARY.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER ANTLERLESS DRAW SUMMARY.pdf,,pdf,2026,6526,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER ANTLERLESS DRAW.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER ANTLERLESS DRAW.pdf,,pdf,2026,6534,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK CACTUS BUCK.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK CACTUS BUCK.pdf,,pdf,2026,2591,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK CONSERVATION PERMIT.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK CONSERVATION PERMIT.pdf,,pdf,2026,3327,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK CWMU.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK CWMU.pdf,,pdf,2026,29747,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK DRAW.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK DRAW.pdf,,pdf,2026,119888,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK EXTENDED ARCHERY.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK EXTENDED ARCHERY.pdf,,pdf,2026,2669,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.pdf,,pdf,2026,5790,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK GENERAL SEASON.pdf,,pdf,2026,36841,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E MANAGEMENT BUCK.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK L.E MANAGEMENT BUCK.pdf,,pdf,2026,3461,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E PRIVATE LANDS ONLY.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK L.E PRIVATE LANDS ONLY.pdf,,pdf,2026,4240,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK L.E.pdf,,pdf,2026,19643,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK P.L.E.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK P.L.E.pdf,,pdf,2026,4466,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK STATEWIDE.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER BUCK STATEWIDE.pdf,,pdf,2026,2700,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER HUNTER CHOICE.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DEER HUNTER CHOICE.pdf,,pdf,2026,2659,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DESERT BIGHORN SHEEP RAM O.I.L SUMMARY.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DESERT BIGHORN SHEEP RAM O.I.L SUMMARY.pdf,,pdf,2026,8900,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DESERT BIGHORN SHEEP RAM O.I.L.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 DESERT BIGHORN SHEEP RAM O.I.L.pdf,,pdf,2026,8882,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS CONSERVATION PERMIT.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK ANTLERLESS CONSERVATION PERMIT.pdf,,pdf,2026,3464,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS CWMU.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK ANTLERLESS CWMU.pdf,,pdf,2026,16346,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS DRAW.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK ANTLERLESS DRAW.pdf,,pdf,2026,55059,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS GENERAL SEASON.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK ANTLERLESS GENERAL SEASON.pdf,,pdf,2026,31695,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,,pdf,2026,9097,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL ALL HUNTS.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL ALL HUNTS.pdf,,pdf,2026,93256,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL CONSERVATION PERMIT.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL CONSERVATION PERMIT.pdf,,pdf,2026,2925,false,internal_only|public_useful|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL CWMU.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL CWMU.pdf,,pdf,2026,18410,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL EXTENDED ARCHERY.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL EXTENDED ARCHERY.pdf,,pdf,2026,2589,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL GENERAL ANY BULL.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL GENERAL ANY BULL.pdf,,pdf,2026,3575,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL GENERAL ARCHERY.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL GENERAL ARCHERY.pdf,,pdf,2026,2662,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL GENERAL SPIKE ONLY.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL GENERAL SPIKE ONLY.pdf,,pdf,2026,3140,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,,pdf,2026,36422,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL L.E MATURE BULL.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL L.E MATURE BULL.pdf,,pdf,2026,38869,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL L.E.pdf,processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 ELK BULL L.E.pdf,,pdf,2026,9599,false,internal_only|duplicate,Do not expose directly in public hard-copy library.
